order_id,date,time
18718,2016-11-15,19:54:40
18719,2016-11-15,00H 00M 00S
18720,2016-11-15,20:01 PM
18721,2016-11-15,20H 41M 33S
18722,2016-11-15,00:00:00
18723,2016-11-15,21H 01M 49S
18724,2016-11-15,21:36 PM
18725,2016-11-15,22:03 PM
18726,2016-11-15,22:12:50
18728,2016-11-16,11H 37M 20S
18729,2016-11-28,00:00 AM
18731,2016-11-16,12:03 PM
18732,2016-04-20,12:06:59
18733,2016-12-01,12:07:20
18734,2016-11-16,12:07:31
18735,2016-11-16,12:08:48
18736,2016-11-16,12:26 PM
18737,2016-11-16,12:27 PM
18738,2016-11-16,12H 30M 29S
18739,2016-11-16,12:37:55
18740,2016-11-16,12:38 PM
18741,2016-11-16,12H 53M 27S
18742,2016-11-16,13:00:51
18743,2016-11-16,13H 18M 46S
18744,2016-11-16,13:21 PM
18745,2016-11-16,13:39:21
18746,2016-11-16,13:46:47
18747,2016-11-16,13:56:31
18748,2016-07-15,14:03 PM
18749,2016-11-16,00:00:00
18750,2016-11-16,00:00 AM
18751,2016-11-16,14:14 PM
18752,2016-11-16,14H 38M 57S
18753,2016-11-16,14:39:40
18754,2016-11-16,15:19:45
18755,2016-11-16,15H 43M 19S
18756,2016-07-07,15:54:39
18757,2016-11-16,00:00 AM
18758,2016-11-16,00H 00M 00S
18759,2016-11-16,16:24:08
18760,2016-11-16,00H 00M 00S
18761,2016-12-31,16H 29M 44S
18762,2016-11-16,00:00 AM
18763,2016-11-16,00:00 AM
18764,2016-11-16,00H 00M 00S
18765,2016-11-01,17H 20M 13S
18766,2016-02-18,17:21:36
18767,2016-11-16,17:24 PM
18768,2016-11-16,00:00:00
18769,2016-11-16,17:32:30
18770,2016-11-16,17:43 PM
18771,2016-11-16,00:00 AM
18772,2016-11-16,00:00:00
18773,2016-11-16,17H 57M 18S
18774,2016-11-16,18:16 PM
18775,2016-11-28,00:00 AM
18776,2016-11-16,19:03 PM
18777,2016-02-10,19H 20M 21S
18780,2016-11-16,19H 54M 30S
18781,2016-03-12,20:01 PM
18782,2016-11-16,20:17 PM
18783,2016-11-16,20:18:46
18784,2016-11-16,21:00:17
18785,2016-11-16,21:12:08
18786,2016-11-16,21H 16M 52S
18787,2016-11-16,21:27:37
18788,2016-01-26,22:10 PM
18789,2016-11-17,11H 23M 51S
18790,2016-11-17,11H 28M 57S
18791,2016-11-17,00:00:00
18792,2016-11-17,11:33:33
18793,2016-07-11,11:39:21
18794,2016-11-17,11:47 AM
18795,2016-11-17,12H 04M 13S
18796,2016-11-17,12H 13M 18S
18797,2016-11-17,12H 14M 18S
18798,2016-11-17,12H 19M 50S
18799,2016-11-17,12:27 PM
18800,2016-11-17,12H 38M 12S
18801,2016-11-17,12:45:51
18802,2016-11-17,12:46:22
18803,2016-11-17,12:51:09
18804,2016-11-17,13:18 PM
18805,2016-11-17,13:20 PM
18806,2016-11-17,00H 00M 00S
18807,2016-11-17,13H 43M 54S
18808,2016-11-17,13:57:49
18809,2016-11-17,14:13:42
18810,2016-11-17,14:24 PM
18811,2016-11-17,14:48:33
18812,2016-11-17,15:05:25
18813,2016-11-17,15:11 PM
18814,2016-11-17,16H 41M 36S
18815,2016-11-17,17H 13M 47S
18816,2016-11-17,17:20 PM
18817,2016-11-17,18:07 PM
18819,2016-11-17,18:17:27
18820,2016-06-06,18:27:57
18821,2016-11-17,00:00:00
18822,2016-04-01,00H 00M 00S
18823,2016-11-17,18:56:08
18824,2016-11-17,19H 01M 40S
18827,2016-11-17,19:31:38
18828,2016-11-17,00:00 AM
18829,2016-11-17,00:00:00
18831,2016-11-17,20:21 PM
18832,2016-11-17,20:24 PM
18833,2016-11-17,20:32:59
18835,2016-11-17,00:00 AM
18836,2016-11-17,21:05 PM
18837,2016-11-17,21:55:24
18839,2016-11-18,11H 30M 47S
18840,2016-11-18,11:31 AM
18841,2016-11-18,11H 46M 26S
18842,2016-11-18,11H 55M 16S
18843,2016-11-18,12:03:46
18844,2016-11-18,12:22:46
18845,2016-11-18,12H 25M 12S
18846,2016-11-18,12:27:41
18847,2016-11-18,12:29:18
18848,2016-11-18,12:39:46
18849,2016-11-18,12:52:51
18850,2016-11-18,12:53:01
18851,2016-11-18,12:54:54
18852,2016-11-18,13:01 PM
18853,2016-11-18,13H 40M 33S
18854,2016-11-18,00H 00M 00S
18855,2016-11-18,13:51 PM
18856,2016-11-18,14:04:51
18857,2016-11-18,00:00:00
18858,2016-11-18,14H 41M 35S
18859,2016-05-09,14:46 PM
18860,2016-11-18,15H 21M 14S
18861,2016-11-18,15:46 PM
18862,2016-11-18,16:17 PM
18863,2016-06-05,16:27:04
18864,2016-11-18,16:34:04
18865,2016-11-18,16H 38M 03S
18866,2016-12-14,16H 38M 43S
18867,2016-04-26,00:00:00
18868,2016-11-18,16:44:35
18869,2016-10-02,00H 00M 00S
18870,2016-11-18,16H 58M 35S
18872,2016-11-18,17:45 PM
18873,2016-11-18,18:10:30
18874,2016-11-18,18:11 PM
18875,2016-11-18,18:35 PM
18876,2016-11-18,18H 54M 41S
18877,2016-07-04,00:00:00
18878,2016-11-18,20H 05M 00S
18879,2016-11-18,20:12:59
18880,2016-11-18,20H 36M 18S
18881,2016-11-18,21:11:58
18882,2016-11-18,21H 17M 01S
18883,2016-11-18,21:41:11
18884,2016-11-19,11:40 AM
18885,2016-11-19,00:00 AM
18886,2016-11-19,11:51:41
18887,2016-11-19,11:53 AM
18888,2016-01-14,00:00 AM
18889,2016-11-19,12H 10M 23S
18890,2016-11-19,12:41 PM
18891,2016-11-19,00:00 AM
18892,2016-06-29,12:48 PM
18893,2016-11-19,13:06:57
18894,2016-11-19,00:00 AM
18895,2016-11-19,13:19:13
18896,2016-11-19,13H 21M 36S
18897,2016-11-19,13:22 PM
18898,2016-11-19,00:00 AM
18899,2016-11-19,13H 35M 40S
18900,2016-11-19,13:41:42
18901,2016-02-14,13:51:45
18902,2016-11-19,13H 54M 53S
18903,2016-11-19,14H 07M 23S
18904,2016-11-19,14:12:59
18906,2016-11-19,14:23:23
18907,2016-11-19,14:54 PM
18908,2016-11-19,15:03:48
18909,2016-11-19,15:30 PM
18910,2016-11-19,15:31 PM
18911,2016-11-19,15H 32M 51S
18912,2016-04-05,15H 47M 10S
18913,2016-11-19,15:58 PM
18914,2016-11-19,16:18:32
18915,2016-11-19,16H 28M 43S
18916,2016-11-19,16H 47M 25S
18917,2016-11-19,16H 49M 14S
18918,2016-11-19,16:54:48
18919,2016-11-19,00:00 AM
18920,2016-11-19,17:33 PM
18921,2016-11-19,17H 39M 34S
18922,2016-11-19,17:39 PM
18923,2016-11-19,00:00:00
18924,2016-11-19,17:57:18
18925,2016-11-19,00:00:00
18926,2016-11-19,18:12 PM
18927,2016-11-19,18H 14M 29S
18929,2016-11-19,00H 00M 00S
18930,2016-11-19,18:26:00
18931,2016-11-19,00:00:00
18932,2016-01-17,18H 31M 31S
18933,2016-11-19,00:00 AM
18934,2016-11-19,18H 50M 28S
18935,2016-11-30,00:00 AM
18936,2016-11-19,19H 07M 33S
18937,2016-11-19,19:13:57
18938,2016-11-19,00:00 AM
18939,2016-11-19,19H 31M 03S
18940,2016-11-19,19H 32M 15S
18941,2016-11-19,20:13:18
18942,2016-06-10,20:20 PM
18943,2016-11-19,20H 44M 52S
18944,2016-11-19,20:55 PM
18945,2016-11-19,21:02 PM
18947,2016-11-19,00:00:00
18948,2016-11-19,21H 55M 01S
18949,2016-11-19,00:00 AM
18950,2016-11-19,22:12:28
18951,2016-11-20,11:23 AM
18952,2016-11-20,00:00:00
18953,2016-11-20,11:41 AM
18954,2016-03-25,11:45 AM
18955,2016-11-20,11:46 AM
18956,2016-11-20,12:21:50
18957,2016-11-20,12:28:26
18958,2016-06-17,12:41 PM
18959,2016-11-20,12:45:26
18960,2016-11-20,00:00:00
18961,2016-11-20,00H 00M 00S
18962,2016-11-20,13:02:19
18963,2016-11-20,13:06:09
18964,2016-11-20,00H 00M 00S
18967,2016-11-20,13H 33M 31S
18968,2016-11-20,00H 00M 00S
18969,2016-11-20,13:36:55
18970,2016-11-20,13:43:44
18971,2016-11-20,00:00 AM
18972,2016-11-20,00H 00M 00S
18973,2016-11-20,14H 02M 11S
18974,2016-11-20,14H 09M 53S
18976,2016-11-20,14H 29M 41S
18977,2016-11-20,14:44:21
18978,2016-11-20,15H 16M 19S
18979,2016-11-20,16:03:03
18980,2016-11-20,00:00:00
18981,2016-11-20,16H 23M 59S
18982,2016-11-20,16:30 PM
18983,2016-11-20,16:36:56
18984,2016-06-29,16H 47M 32S
18985,2016-11-20,17:07:20
18986,2016-11-20,17:10 PM
18987,2016-11-20,17H 27M 33S
18988,2016-11-20,17:28:30
18989,2016-11-20,17:52 PM
18990,2016-11-20,17:54:07
18991,2016-11-20,18:04:08
18992,2016-11-20,18:09 PM
18993,2016-11-20,18H 13M 19S
18994,2016-11-20,18:20 PM
18995,2016-11-20,18H 21M 24S
18996,2016-11-20,18H 46M 12S
18997,2016-11-20,18:48 PM
18998,2016-11-20,19:27:33
18999,2016-11-20,19H 28M 59S
19001,2016-11-20,19:31:55
19002,2016-11-20,19H 33M 03S
19003,2016-11-20,19H 33M 49S
19004,2016-11-20,00H 00M 00S
19005,2016-11-20,20:04 PM
19006,2016-11-20,20:12 PM
19007,2016-11-20,00H 00M 00S
19008,2016-11-20,20H 27M 37S
19009,2016-11-20,20:34:07
19010,2016-03-21,20:39 PM
19011,2016-11-20,20:51:20
19012,2016-11-20,21:31 PM
19013,2016-11-20,21:36 PM
19014,2016-11-20,22:04:35
19015,2016-11-20,00H 00M 00S
19016,2016-11-21,11H 40M 53S
19017,2016-11-21,11:47:07
19018,2016-11-06,12H 27M 29S
19019,2016-11-21,12:42:43
19020,2016-11-21,00:00:00
19021,2016-11-21,13H 15M 23S
19022,2016-11-21,13:16:38
19023,2016-11-21,13:28:20
19024,2016-11-21,13:47:03
19025,2016-11-21,13:54:25
19026,2016-11-21,13H 55M 43S
19027,2016-11-21,14H 40M 50S
19028,2016-11-21,14H 58M 43S
19029,2016-11-21,15:10 PM
19030,2016-12-16,15:29 PM
19031,2016-11-21,15:35 PM
19032,2016-11-21,00:00 AM
19033,2016-12-15,15:46 PM
19036,2016-11-21,16:13 PM
19038,2016-11-21,00:00:00
19039,2016-11-21,17:08 PM
19040,2016-11-21,17:14:53
19041,2016-11-21,00:00 AM
19042,2016-11-21,17H 23M 37S
19043,2016-11-21,17:29 PM
19044,2016-11-21,17H 48M 37S
19045,2016-11-21,18H 13M 13S
19046,2016-11-21,00H 00M 00S
19047,2016-11-21,18:20 PM
19048,2016-11-21,18:23:53
19049,2016-11-21,18:24:43
19050,2016-11-21,00:00:00
19051,2016-11-21,18:32:11
19052,2016-11-21,18:32 PM
19053,2016-11-21,18H 44M 44S
19054,2016-11-21,18:54:46
19055,2016-04-01,00H 00M 00S
19056,2016-11-21,19:19:55
19057,2016-11-21,19H 22M 03S
19058,2016-11-21,19:37:13
19059,2016-01-27,19:40 PM
19060,2016-11-21,19:43:48
19061,2016-11-21,19:50 PM
19064,2016-11-21,20:03:45
19065,2016-11-21,20:10:50
19066,2016-11-21,00:00:00
19067,2016-11-21,20:45 PM
19068,2016-11-21,20:52:31
19069,2016-11-21,21:07 PM
19070,2016-11-21,21H 48M 05S
19071,2016-11-21,21:51:07
19072,2016-11-21,22H 13M 39S
19074,2016-11-21,22:46 PM
19075,2016-11-21,22:52:49
19076,2016-11-21,22H 55M 55S
19077,2016-11-22,12H 21M 06S
19078,2016-11-22,13:04:31
19079,2016-11-22,00H 00M 00S
19080,2016-11-22,13:11:23
19081,2016-11-22,13:48:14
19082,2016-02-14,13:48:27
19083,2016-11-22,13:51 PM
19084,2016-11-22,13H 51M 40S
19085,2016-11-22,13H 53M 40S
19086,2016-11-22,14:02 PM
19087,2016-11-22,14:08:32
19088,2016-11-22,14:37:29
19089,2016-11-22,14:42 PM
19090,2016-11-22,15:20 PM
19091,2016-11-22,15:29:49
19092,2016-11-22,00:00:00
19093,2016-11-17,15H 46M 14S
19094,2016-11-22,00H 00M 00S
19095,2016-11-22,16H 06M 10S
19096,2016-11-22,16H 10M 47S
19098,2016-11-22,00H 00M 00S
19100,2016-11-22,16:59:37
19101,2016-11-22,17H 28M 10S
19102,2016-11-22,17:32:26
19103,2016-11-24,17H 34M 05S
19104,2016-11-22,17:37 PM
19105,2016-11-22,17:46 PM
19106,2016-11-22,17H 51M 53S
19107,2016-11-22,00:00:00
19108,2016-11-22,18H 18M 59S
19109,2016-11-22,18:19 PM
19110,2016-11-22,18:36:22
19111,2016-11-22,18:44:16
19112,2016-11-22,18:47:55
19114,2016-11-22,19:19:43
19115,2016-11-22,20H 18M 14S
19116,2016-11-22,21:29 PM
19117,2016-11-22,00:00 AM
19118,2016-11-22,21:51 PM
19119,2016-11-22,22H 54M 41S
19120,2016-11-23,11:16 AM
19121,2016-11-23,11:22 AM
19122,2016-11-23,11:27 AM
19125,2016-11-23,11:57 AM
19126,2016-11-23,00H 00M 00S
19127,2016-11-23,12H 11M 36S
19128,2016-11-23,00H 00M 00S
19129,2016-11-23,12:16:57
19130,2016-10-20,12H 22M 59S
19131,2016-11-23,12:28:41
19132,2016-11-23,12:41 PM
19133,2016-03-21,12:44 PM
19134,2016-11-23,12:48:10
19135,2016-01-01,13H 10M 42S
19137,2016-11-23,13:30:41
19138,2016-11-23,13:48 PM
19139,2016-11-23,13:53:46
19140,2016-11-23,14:09 PM
19142,2016-11-23,14H 26M 29S
19143,2016-11-23,14:26 PM
19144,2016-11-23,15:03 PM
19145,2016-11-23,15H 10M 56S
19146,2016-01-30,15:12 PM
19147,2016-11-23,15H 18M 51S
19148,2016-11-23,15:25 PM
19149,2016-11-23,15H 35M 05S
19150,2016-11-23,00H 00M 00S
19151,2016-11-23,00:00:00
19152,2016-11-23,16:41 PM
19153,2016-11-23,17:09 PM
19154,2016-11-23,18:06 PM
19155,2016-11-23,18:10:41
19156,2016-11-23,18H 28M 49S
19157,2016-11-23,18H 46M 38S
19158,2016-11-23,18:49 PM
19159,2016-11-23,18H 50M 48S
19160,2016-11-23,18H 51M 25S
19161,2016-11-23,19H 09M 33S
19162,2016-08-21,19:15 PM
19163,2016-11-23,19H 41M 09S
19164,2016-11-23,20:12 PM
19166,2016-11-23,20:22 PM
19167,2016-11-23,00:00:00
19168,2016-11-23,20:27:37
19169,2016-11-23,20:30 PM
19170,2016-11-23,20:43:33
19171,2016-11-23,20:48 PM
19172,2016-12-02,00:00 AM
19173,2016-11-23,00:00 AM
19174,2016-11-23,21:22:02
19175,2016-11-23,21H 24M 00S
19176,2016-11-24,09H 52M 21S
19177,2016-11-24,11H 16M 02S
19178,2016-11-24,11:44:45
19179,2016-07-23,11:49 AM
19180,2016-11-24,11:54 AM
19181,2016-11-24,12H 03M 05S
19183,2016-11-24,00:00:00
19184,2016-11-24,00:00 AM
19185,2016-11-24,00:00 AM
19186,2016-11-24,12:34 PM
19187,2016-11-24,00:00:00
19188,2016-11-24,12:47 PM
19189,2016-11-26,13H 05M 19S
19190,2016-11-24,13:07:56
19192,2016-11-24,00:00:00
19193,2016-11-24,13:26 PM
19194,2016-11-24,13:41 PM
19195,2016-11-24,13:42:56
19196,2016-05-13,13:53 PM
19197,2016-11-24,14:38 PM
19198,2016-11-24,15:00:37
19199,2016-11-24,15H 23M 07S
19200,2016-11-24,00:00 AM
19201,2016-06-14,15:29:46
19202,2016-11-24,15:38 PM
19203,2016-11-24,16:18:59
19204,2016-11-24,16:28 PM
19205,2016-12-26,16H 39M 26S
19206,2016-11-24,16:40 PM
19207,2016-11-24,16:41 PM
19208,2016-11-24,16:47:49
19209,2016-11-24,16:48:40
19210,2016-11-24,16H 57M 48S
19211,2016-11-24,16:58 PM
19212,2016-11-24,17:09:22
19213,2016-11-24,17:34:39
19214,2016-11-24,17H 34M 55S
19215,2016-06-13,00H 00M 00S
19216,2016-11-24,18:15 PM
19217,2016-11-24,18H 39M 38S
19218,2016-11-24,18H 44M 30S
19219,2016-11-24,19H 09M 25S
19220,2016-11-24,19H 20M 46S
19221,2016-11-24,00H 00M 00S
19222,2016-11-24,19:40 PM
19223,2016-11-24,20:14 PM
19224,2016-11-24,00H 00M 00S
19225,2016-05-27,21:23 PM
19226,2016-11-24,21:24 PM
19228,2016-11-25,11:21:16
19229,2016-11-25,11:31 AM
19230,2016-11-25,11:37:01
19231,2016-11-25,11H 52M 02S
19232,2016-11-25,00:00:00
19233,2016-11-25,11:52 AM
19234,2016-11-25,12H 01M 17S
19235,2016-11-25,12:14:49
19236,2016-11-25,12H 19M 40S
19238,2016-11-25,00:00:00
19240,2016-11-25,12H 31M 20S
19241,2016-11-25,12:38:26
19242,2016-04-18,13H 07M 21S
19243,2016-11-25,13:24 PM
19244,2016-11-25,13:25:53
19245,2016-11-25,13:30 PM
19246,2016-11-25,13:53 PM
19247,2016-03-13,13:54 PM
19248,2016-01-30,13:57 PM
19250,2016-11-25,14H 19M 08S
19251,2016-11-25,14:19 PM
19252,2016-11-25,14:27 PM
19254,2016-11-25,00H 00M 00S
19255,2016-11-25,14H 49M 00S
19256,2016-11-25,14:54 PM
19257,2016-11-25,15:03:27
19258,2016-11-25,00H 00M 00S
19259,2016-11-06,15:56 PM
19260,2016-11-25,15:57:45
19261,2016-11-25,15:59:44
19262,2016-11-25,16H 45M 22S
19263,2016-11-25,17H 02M 15S
19264,2016-11-25,17:12 PM
19265,2016-11-25,17:19 PM
19266,2016-01-29,17:20 PM
19267,2016-11-25,00H 00M 00S
19268,2016-11-24,17:52 PM
19269,2016-11-25,17:55:26
19270,2016-11-25,00:00:00
19272,2016-11-25,18H 43M 21S
19273,2016-06-26,18:43 PM
19274,2016-11-25,18H 45M 14S
19275,2016-11-25,00H 00M 00S
19276,2016-11-25,19:27:34
19277,2016-11-25,00:00 AM
19278,2016-01-11,19H 34M 36S
19279,2016-11-25,19:36 PM
19280,2016-11-25,19:47 PM
19281,2016-11-25,19H 51M 51S
19283,2016-11-25,19H 59M 42S
19285,2016-11-25,20H 14M 15S
19286,2016-11-25,20:44 PM
19287,2016-11-25,00H 00M 00S
19288,2016-11-25,00:00:00
19289,2016-11-26,11:22 AM
19290,2016-11-26,11:32 AM
19291,2016-11-26,11:37 AM
19292,2016-11-26,00:00:00
19293,2016-11-26,11:42 AM
19294,2016-11-26,11:47 AM
19295,2016-11-26,11:53:53
19296,2016-11-26,12:00:29
19297,2016-11-26,12H 03M 28S
19298,2016-11-26,12H 03M 31S
19299,2016-11-26,12:04:33
19300,2016-11-26,00:00:00
19301,2016-11-26,12:09 PM
19302,2016-11-26,12:11:45
19304,2016-09-22,00H 00M 00S
19305,2016-11-26,12:22 PM
19306,2016-11-26,00:00:00
19307,2016-11-26,12:28 PM
19308,2016-11-26,00H 00M 00S
19309,2016-11-26,12:31:19
19310,2016-11-26,12:37 PM
19311,2016-11-26,12:40 PM
19312,2016-11-26,13H 01M 27S
19314,2016-11-26,13:12 PM
19315,2016-11-26,13:14 PM
19316,2016-11-26,00H 00M 00S
19317,2016-11-26,13:23:08
19318,2016-11-26,13H 31M 43S
19319,2016-11-26,00:00:00
19320,2016-11-26,13H 40M 32S
19322,2016-11-26,13H 59M 04S
19323,2016-12-18,14:37:38
19324,2016-11-26,14:45 PM
19325,2016-11-26,14:45:59
19326,2016-11-26,14:55 PM
19327,2016-11-26,14:58 PM
19328,2016-11-26,15:04 PM
19329,2016-11-26,00H 00M 00S
19330,2016-11-26,15:25 PM
19331,2016-11-26,15H 39M 39S
19332,2016-11-26,15:52:06
19333,2016-07-19,15:53 PM
19334,2016-11-26,16:03:51
19335,2016-11-26,16:04 PM
19336,2016-11-26,16H 14M 55S
19337,2016-11-26,16:17 PM
19338,2016-11-26,16:25 PM
19339,2016-11-26,16H 25M 52S
19340,2016-08-22,16:37 PM
19341,2016-11-26,16H 37M 53S
19342,2016-11-26,00H 00M 00S
19343,2016-11-26,16:58:49
19344,2016-07-14,17:08:14
19345,2016-11-26,00:00:00
19346,2016-11-26,17:21 PM
19347,2016-11-26,17:23 PM
19348,2016-11-26,17:33 PM
19349,2016-11-26,17H 39M 42S
19350,2016-11-26,17:40 PM
19351,2016-11-26,17:46 PM
19352,2016-11-26,17:48:36
19353,2016-11-26,17H 55M 00S
19354,2016-11-26,18:08:12
19355,2016-11-26,18:18:35
19356,2016-11-26,00H 00M 00S
19357,2016-11-26,18H 23M 08S
19358,2016-11-26,18H 26M 17S
19359,2016-11-26,18:34 PM
19360,2016-11-26,18H 41M 05S
19361,2016-11-26,18:42 PM
19362,2016-11-26,18H 43M 47S
19363,2016-11-26,18:45:18
19364,2016-11-26,18:47:57
19365,2016-11-26,18:48:02
19366,2016-06-20,18:48 PM
19367,2016-11-26,18:58 PM
19368,2016-11-26,19:00:36
19369,2016-11-26,19:01 PM
19371,2016-11-26,19:05:11
19372,2016-03-31,00:00:00
19373,2016-11-26,19H 14M 21S
19374,2016-11-26,00H 00M 00S
19375,2016-04-10,19H 15M 54S
19376,2016-11-26,19:22:07
19377,2016-11-26,00H 00M 00S
19378,2016-11-26,19:32 PM
19379,2016-11-26,19:37 PM
19380,2016-11-26,19:40:32
19382,2016-11-26,19:43:34
19383,2016-11-26,19:44:32
19384,2016-03-06,19H 47M 01S
19385,2016-11-26,19:51 PM
19386,2016-11-26,00:00 AM
19387,2016-11-26,00:00:00
19389,2016-11-26,00:00 AM
19390,2016-11-26,20:50 PM
19391,2016-11-26,20H 51M 26S
19392,2016-11-26,00H 00M 00S
19393,2016-11-26,21H 05M 32S
19394,2016-11-26,21H 07M 49S
19395,2016-11-26,21H 18M 42S
19396,2016-02-12,21:32 PM
19397,2016-11-26,21H 42M 04S
19398,2016-11-26,21:56:55
19400,2016-11-26,22:18 PM
19401,2016-11-26,22H 31M 38S
19402,2016-11-27,11:21:54
19403,2016-11-27,00:00 AM
19404,2016-11-27,11:32:40
19405,2016-11-27,00:00 AM
19406,2016-11-27,11:46:40
19407,2016-11-27,11H 47M 35S
19408,2016-11-27,11:54 AM
19410,2016-11-27,00:00 AM
19411,2016-11-27,12H 13M 36S
19412,2016-11-27,12:15 PM
19413,2016-11-27,12:22 PM
19415,2016-11-27,12:25:45
19417,2016-11-27,12:30 PM
19418,2016-11-27,12:41:58
19419,2016-11-27,00:00:00
19420,2016-11-27,12:48 PM
19421,2016-11-27,13H 07M 19S
19422,2016-11-27,13:09 PM
19423,2016-11-27,13H 09M 42S
19424,2016-11-27,13H 13M 12S
19425,2016-11-27,13H 31M 51S
19426,2016-11-27,13:34 PM
19427,2016-11-27,13:39:44
19428,2016-11-27,13:57 PM
19429,2016-11-27,14H 04M 02S
19430,2016-11-27,14H 09M 12S
19431,2016-11-27,14:23 PM
19432,2016-11-27,00H 00M 00S
19433,2016-11-27,14H 52M 48S
19434,2016-11-27,00:00 AM
19435,2016-11-27,00:00 AM
19436,2016-11-27,15:22 PM
19437,2016-09-05,15:34:55
19438,2016-11-27,15:46 PM
19439,2016-11-27,15:58 PM
19440,2016-11-27,00:00:00
19441,2016-11-27,16:00 PM
19442,2016-11-27,00H 00M 00S
19444,2016-11-27,16H 16M 29S
19445,2016-09-21,16:17:15
19446,2016-11-27,16H 19M 57S
19448,2016-11-27,16:33 PM
19449,2016-11-27,00:00:00
19450,2016-11-27,16:49 PM
19451,2016-11-27,16H 54M 20S
19452,2016-11-27,16:59 PM
19453,2016-11-27,17:00 PM
19454,2016-11-27,17H 41M 32S
19455,2016-11-27,17:46:30
19456,2016-11-27,00:00:00
19457,2016-07-02,00:00 AM
19458,2016-07-07,17:58 PM
19459,2016-11-27,18H 02M 18S
19460,2016-11-27,18:13:40
19461,2016-11-27,18H 22M 18S
19462,2016-11-08,18:26 PM
19463,2016-11-27,18:39:42
19464,2016-11-27,18:40 PM
19466,2016-11-27,18H 49M 02S
19467,2016-11-27,00:00 AM
19468,2016-11-27,18:53:06
19469,2016-11-27,18H 57M 01S
19470,2016-11-27,18:57:57
19471,2016-02-17,18H 59M 24S
19472,2016-11-27,19H 02M 44S
19473,2016-11-27,19:05:54
19474,2016-11-27,00:00:00
19475,2016-11-27,19H 11M 06S
19476,2016-11-27,19H 13M 38S
19478,2016-11-27,19:33 PM
19479,2016-11-27,19:38:41
19480,2016-11-27,19:40:00
19481,2016-11-27,19:40:36
19482,2016-11-27,19:48:45
19483,2016-11-27,19:54 PM
19484,2016-11-27,19:59 PM
19485,2016-10-07,20:06 PM
19486,2016-11-27,20:13:06
19487,2016-11-27,00:00 AM
19488,2016-11-27,20:26:55
19489,2016-11-27,20:27 PM
19490,2016-11-27,20:29:03
19492,2016-11-27,00:00 AM
19493,2016-11-27,20:35:45
19494,2016-09-05,20H 40M 41S
19495,2016-11-27,20H 48M 44S
19496,2016-11-27,20:52 PM
19497,2016-11-27,20H 54M 24S
19498,2016-11-27,20H 59M 24S
19499,2016-11-27,21:00:01
19501,2016-11-27,00:00 AM
19502,2016-11-27,21:11 PM
19504,2016-11-27,21:25:24
19505,2016-11-27,21H 28M 18S
19506,2016-11-27,21:29:24
19507,2016-11-27,00:00 AM
19508,2016-11-27,21:58 PM
19509,2016-11-27,00H 00M 00S
19510,2016-11-27,00H 00M 00S
19511,2016-08-28,22H 06M 44S
19512,2016-11-27,00:00 AM
19514,2016-11-27,22:31 PM
19515,2016-08-04,22:33:17
19516,2016-11-27,22H 36M 01S
19517,2016-11-28,12H 14M 39S
19519,2016-11-28,00:00 AM
19521,2016-11-28,12:58:29
19522,2016-11-28,13:07:11
19524,2016-10-17,13:46 PM
19525,2016-11-28,14H 02M 06S
19526,2016-11-28,14:46:53
19527,2016-11-28,15:04:56
19528,2016-11-28,15H 07M 58S
19529,2016-11-28,15:08 PM
19530,2016-11-28,15:12 PM
19531,2016-11-28,15:26 PM
19532,2016-11-28,15:32 PM
19533,2016-11-28,00H 00M 00S
19534,2016-11-28,16:06 PM
19535,2016-11-28,16:18:53
19536,2016-11-28,16:24 PM
19537,2016-11-28,00:00 AM
19538,2016-11-28,00H 00M 00S
19539,2016-11-28,16H 54M 16S
19540,2016-11-28,16:59:43
19542,2016-11-28,17:10:08
19544,2016-11-28,17H 21M 24S
19545,2016-11-28,00H 00M 00S
19546,2016-11-28,17:41 PM
19547,2016-11-28,17:44:02
19548,2016-11-28,17:58 PM
19549,2016-11-28,00:00 AM
19550,2016-11-28,18H 16M 17S
19551,2016-11-28,00:00:00
19552,2016-11-28,18:32 PM
19553,2016-05-22,18:49:13
19554,2016-11-28,00:00 AM
19555,2016-11-28,19:21 PM
19556,2016-11-28,19:37 PM
19557,2016-11-28,19:52:34
19558,2016-11-28,19:57:47
19559,2016-11-28,00:00 AM
19560,2016-11-28,00H 00M 00S
19561,2016-09-11,20H 46M 35S
19562,2016-11-28,21:00:11
19563,2016-11-28,21H 13M 27S
19566,2016-11-29,11H 37M 01S
19567,2016-11-29,00:00:00
19568,2016-04-20,00:00:00
19569,2016-11-29,11:58 AM
19570,2016-11-29,00H 00M 00S
19571,2016-10-28,12:26:42
19572,2016-11-29,13H 08M 00S
19573,2016-11-29,13:27:40
19574,2016-11-29,13:31:12
19575,2016-11-29,13H 38M 22S
19576,2016-11-29,13:54:44
19577,2016-11-29,13:55 PM
19578,2016-11-29,13:57 PM
19579,2016-11-29,14H 10M 38S
19580,2016-11-29,14:28 PM
19581,2016-11-29,00:00:00
19582,2016-11-29,00:00:00
19583,2016-11-29,16:30 PM
19584,2016-11-29,16:36 PM
19585,2016-11-29,16:38 PM
19586,2016-11-29,16:42:29
19587,2016-01-08,16:52:33
19588,2016-11-29,17:08 PM
19589,2016-11-29,00:00:00
19590,2016-11-29,00:00:00
19592,2016-11-29,18:35:17
19593,2016-11-29,18H 42M 18S
